Cod unic candidat ,Sex,Specializare,Profil,Fileira,Forma de învățământ,Mediu candidat,Unitate (SIIIR),Unitate (SIRUES),Clasa,Subiect ea,Subiect eb,Limba modernă,Subiect ec,Subiect ed,Promoție,NOTE_RECUN_A,NOTE_RECUN_B,NOTE_RECUN_C,NOTE_RECUN_D,NOTE_RECUN_EA,NOTE_RECUN_EB,NOTE_RECUN_EC,NOTE_RECUN_ED,STATUS_A,STATUS_B,STATUS_C,STATUS_D,STATUS_EA,STATUS_EB,STATUS_EC,STATUS_ED,ITA,SCRIS_ITC,SCRIS_PMS,ORAL_PMO,ORAL_IO,NOTA_EA,NOTA_EB,NOTA_EC,NOTA_ED,CONTESTATIE_EA,NOTA_CONTESTATIE_EA,CONTESTATIE_EB,NOTA_CONTESTATIE_EB,CONTESTATIE_EC,NOTA_CONTESTATIE_EC,CONTESTATIE_ED,NOTA_CONTESTATIE_ED,PUNCTAJ DIGITALE,STATUS,Medie
246185,F,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Mediu,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,A2,B1,B1,B1,B1,8.8,7.0,7.6,8.45,Da,8.75,Nu,,Nu,,Nu,,,Promovat,7.96
246324,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Avansat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B1,B1,B2,B2,7.7,6.6,5.85,6.3,Nu,,Nu,,Nu,,Nu,,,Promovat,6.61
246215,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Informatică SN Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B2,B2,B2,B2,9.6,9.3,9.75,8.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.36
246549,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,A1,B1,B2,B1,B1,9.7,,9.2,8.5,Nu,,Nu,,Nu,,Nu,,,Promovat,9.13
246514,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,8.2,,10.0,10.0,Nu,,Nu,,Nu,,Nu,,81.0,Promovat,9.4
246528,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A2,B2,B2,B2,9.2,,9.6,9.8,Nu,,Nu,,Nu,,Nu,,,Promovat,9.53
246339,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,Avansat,Calificativ,Mediu,Promovat,Promovat,Promovat,Promovat,B2,A2,B1,B1,B1,7.7,6.7,7.3,6.3,Da,8.1,Nu,,Nu,,Nu,,35.0,Promovat,7.0
246379,M,Științe ale Naturii,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a H,Limba română (REAL),Limba germană,Limba engleză,Matematică ST-NAT,Chimie organică TEO Nivel I/II,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,Experimentat,Calificativ,Certificat,Promovat,Promovat,Promovat,Promovat,B2,B1,B1,B2,B2,8.7,7.2,9.75,5.6,Nu,,Nu,,Nu,,Nu,,,Promovat,7.81
246567,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A1,A1,A1,A1,7.5,,6.4,8.4,Nu,,Nu,,Nu,,Nu,,,Promovat,7.43
246597,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,B2,B2,B2,8.65,,9.25,8.5,Nu,,Nu,,Nu,,Nu,,78.0,Promovat,8.8
246603,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a C,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI Pascal,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,A2,B1,B2,B1,B1,6.55,,9.75,7.3,Nu,,Nu,,Nu,,Nu,,,Promovat,7.86
247100,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,B1,A1,A2,A2,5.75,,6.65,8.85,Nu,,Nu,,Nu,,Nu,,65.0,Promovat,7.08
247209,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,A2,A2,A2,8.25,,8.05,8.55,Nu,,Nu,,Nu,,Nu,,70.0,Promovat,8.28
247898,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B2,A1,A1,A1,6.35,,8.85,8.4,Da,7.3,Nu,,Nu,,Nu,,82.0,Promovat,8.18
247739,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,B2,B2,B2,6.5,,5.8,6.1,Nu,,Nu,,Nu,,Nu,,63.0,Promovat,6.13
248657,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI C/C++,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B2,B1,A1,B2,B2,7.6,,9.9,8.7,Nu,,Nu,,Nu,,Nu,,,Promovat,8.73
248734,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI C/C++,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A2,A2,B2,B2,7.8,,9.1,7.85,Nu,,Nu,,Nu,,Nu,,,Promovat,8.25
249091,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,B1,A1,A1,A1,7.15,,7.45,6.5,Nu,,Nu,,Nu,,Nu,,49.0,Promovat,7.03
249145,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,-,A2,A2,7.9,,8.3,8.65,Nu,,Nu,,Nu,,Nu,,62.0,Promovat,8.28
249174,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A1,-,A1,A1,5.7,,8.35,5.25,Nu,,Nu,,Nu,,Nu,,57.0,Promovat,6.43
247937,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Sociologie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,B2,B1,A1,A1,A1,5.0,,5.2,5.9,Nu,,Nu,,Nu,,Nu,,55.0,Nepromovat,5.36
247998,M,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B1,-,B2,B2,5.3,,7.6,8.15,Da,5.8,Nu,,Da,7.5,Nu,,75.0,Promovat,7.18
248333,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B1,B1,B1,A2,A2,7.8,,8.0,8.2,Nu,,Nu,,Nu,,Nu,,56.0,Promovat,8.0
248076,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,A1,A1,A1,6.75,,6.85,8.05,Nu,,Nu,,Nu,,Nu,,68.0,Promovat,7.21
247959,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,A2,A2,A2,8.45,,9.5,8.5,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,8.81
248692,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Informatică MI C/C++,2014-2015,Nu,Nu,Nu,Da,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Certificat,Promovat,-,Promovat,Promovat,B1,A2,A2,B2,B2,7.8,,9.35,8.7,Nu,,Nu,,Nu,,Nu,,,Promovat,8.61
248186,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,B1,A1,A1,A1,8.15,,8.45,8.15,Nu,,Nu,,Nu,,Nu,,76.0,Promovat,8.25
248248,F,Științe Sociale,Uman,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a K,Limba română (UMAN),,Limba engleză,Istorie,Geografie,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,B2,B1,A1,A1,A1,6.7,,6.35,8.9,Nu,,Nu,,Nu,,Nu,,61.0,Promovat,7.31
248544,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,"Anatomie și fiziologie umană, genetică și ecologie umană",2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,B2,A2,A1,A1,7.95,,6.5,7.45,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,7.3
248998,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Avansat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B2,A2,A1,B1,B1,7.7,,6.75,5.35,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,6.6
249052,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,B1,A1,A1,A1,8.1,,6.25,7.45,Nu,,Nu,,Nu,,Nu,,68.0,Promovat,7.26
248841,F,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Biologie vegetală și animală,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Mediu,Promovat,-,Promovat,Promovat,A2,A2,A1,A1,A1,8.1,,6.0,9.35,Nu,,Nu,,Nu,,Nu,,48.0,Promovat,7.81
248945,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,B1,B1,B2,9.1,,6.75,5.75,Nu,,Nu,,Nu,,Nu,,59.0,Promovat,7.2
248859,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Experimentat,Promovat,-,Promovat,Promovat,B1,A2,A1,A1,A1,7.65,,8.1,7.0,Nu,,Nu,,Nu,,Nu,,75.0,Promovat,7.58
248897,M,Matematica-Informatica,Real,Teoretica,Zi,URBAN,2061100032,530706.0,a XII-a B,Limba română (REAL),,Limba engleză,Matematică MATE-INFO,Chimie anorganică TEO Nivel I/II     ,2014-2015,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Nu,Experimentat,-,Calificativ,Avansat,Promovat,-,Promovat,Promovat,A2,A2,A1,A1,A1,7.35,,9.2,5.65,Nu,,Nu,,Nu,,Nu,,70.0,Promovat,7.4
